open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_base_vol,taker_quote_vol,ignore
2025-09-17 02:00:00,116662.25,117077.16,116556.52,116686.43,742.4537,2025-09-17 02:59:59.999,86758738.5605836,96085,461.74914,53967973.2029318,0
2025-09-17 03:00:00,116686.43,116758.83,116371.81,116372.04,377.8305,2025-09-17 03:59:59.999,44036563.7061494,68506,138.10389,16097389.2986271,0
2025-09-17 04:00:00,116372.05,116480.01,116160.22,116313.49,262.15716,2025-09-17 04:59:59.999,30489807.6611839,48475,109.8434,12775093.4310457,0
2025-09-17 05:00:00,116313.5,117214.0,116313.49,117108.3,894.88999,2025-09-17 05:59:59.999,104514221.0172734,120175,539.18434,62973541.5814245,0
2025-09-17 06:00:00,117108.31,117286.73,116970.41,117234.27,770.01131,2025-09-17 06:59:59.999,90177549.436854,95943,387.91854,45438049.2612324,0
2025-09-17 07:00:00,117234.28,117275.0,117125.78,117162.48,557.97471,2025-09-17 07:59:59.999,65402912.2825787,67356,208.02501,24383731.5312095,0
2025-09-17 08:00:00,117162.48,117189.86,116683.99,116860.0,635.73334,2025-09-17 08:59:59.999,74308455.7904759,101367,201.8426,23590093.056835,0
2025-09-17 09:00:00,116860.01,116860.01,116548.88,116550.01,380.39506,2025-09-17 09:59:59.999,44386083.5027581,50255,150.73793,17590790.5238063,0
2025-09-17 10:00:00,116550.01,116604.26,116267.44,116359.14,356.93808,2025-09-17 10:59:59.999,41557332.6033079,59384,120.96476,14081016.6732304,0
2025-09-17 11:00:00,116359.14,116383.87,116253.27,116258.13,282.02162,2025-09-17 11:59:59.999,32800761.9572452,64620,142.85085,16614704.5683952,0
2025-09-17 12:00:00,116258.12,116516.93,116096.41,116204.94,387.04674,2025-09-17 12:59:59.999,45003609.263755,83670,200.72153,23339447.1818161,0
2025-09-17 13:00:00,116204.94,116330.75,115905.88,116107.19,664.85629,2025-09-17 13:59:59.999,77205608.6779156,194271,289.91295,33668674.9550371,0
2025-09-17 14:00:00,116107.18,116240.0,115432.0,115606.61,1214.53614,2025-09-17 14:59:59.999,140573642.1822756,204018,580.17562,67153122.2961632,0
2025-09-17 15:00:00,115606.62,115886.17,115527.48,115875.32,581.89144,2025-09-17 15:59:59.999,67327430.5980052,98799,361.01581,41767961.5154924,0
2025-09-17 16:00:00,115875.33,115875.33,115386.21,115640.77,659.4146,2025-09-17 16:59:59.999,76210618.6839004,117442,259.23125,29962649.7831192,0
2025-09-17 17:00:00,115640.76,116288.27,115500.0,115504.48,696.96558,2025-09-17 17:59:59.999,80767905.5071013,154261,386.6326,44806048.8736179,0
2025-09-17 18:00:00,115504.49,116333.33,114720.81,115226.93,3427.38872,2025-09-17 18:59:59.999,395906451.0396723,663014,1655.51511,191255010.097678,0
2025-09-17 19:00:00,115226.93,115989.2,115068.33,115652.02,955.04331,2025-09-17 19:59:59.999,110428213.9482861,336917,496.16775,57369129.0751497,0
2025-09-17 20:00:00,115652.02,116140.2,115496.68,115621.47,455.26463,2025-09-17 20:59:59.999,52732219.0553146,104944,234.03184,27108901.107418,0
2025-09-17 21:00:00,115621.47,116120.0,115307.33,116038.39,336.05085,2025-09-17 21:59:59.999,38911404.8745251,93951,144.8326,16770745.5344409,0
2025-09-17 22:00:00,116038.39,116823.72,116038.39,116559.69,741.17447,2025-09-17 22:59:59.999,86245192.1893079,133074,333.53397,38811785.3285816,0
2025-09-17 23:00:00,116559.68,116990.68,116340.07,116447.59,836.73837,2025-09-17 23:59:59.999,97642944.5399218,145336,356.22854,41586438.228157,0
2025-09-18 00:00:00,116447.6,116470.52,116092.76,116350.65,442.99009,2025-09-18 00:59:59.999,51518554.1719145,125352,217.10311,25248825.1777984,0
2025-09-18 01:00:00,116350.65,116869.46,116340.0,116634.84,440.77649,2025-09-18 01:59:59.999,51404424.7913976,108967,254.15229,29638612.8563189,0
2025-09-18 02:00:00,116634.84,116959.96,116429.55,116950.47,318.2136,2025-09-18 02:59:59.999,37137565.9656896,76982,162.36061,18954491.1823496,0
2025-09-18 03:00:00,116950.46,117896.0,116896.93,117581.66,1879.7006,2025-09-18 03:59:59.999,220901850.15296432,234233,918.49311,107892921.9817071,0
2025-09-18 04:00:00,117581.67,117750.0,117219.5,117605.16,612.3817,2025-09-18 04:59:59.999,71953719.8148844,88581,251.01331,29494857.5384018,0
2025-09-18 05:00:00,117605.16,117605.16,117176.1,117273.36,340.19852,2025-09-18 05:59:59.999,39920601.5898801,57510,111.086,13033693.2581923,0
2025-09-18 06:00:00,117273.37,117338.05,116888.02,117102.43,474.42047,2025-09-18 06:59:59.999,55533801.826744,107426,182.39949,21349889.3852172,0
2025-09-18 07:00:00,117102.43,117208.0,117048.81,117086.01,362.6272,2025-09-18 07:59:59.999,42477740.908109,82798,143.59778,16821004.6421732,0
2025-09-18 08:00:00,117086.01,117413.04,117010.59,117229.59,383.66591,2025-09-18 08:59:59.999,44972839.0687463,83080,199.41111,23376295.3594055,0
2025-09-18 09:00:00,117229.58,117350.0,117107.57,117298.81,260.44715,2025-09-18 09:59:59.999,30535599.9162776,66226,129.04063,15128529.1181132,0
2025-09-18 10:00:00,117298.82,117307.5,117078.72,117190.47,236.63641,2025-09-18 10:59:59.999,27732211.5598279,65792,115.32601,13515268.0567991,0
2025-09-18 11:00:00,117190.48,117300.0,117013.77,117063.4,285.00282,2025-09-18 11:59:59.999,33403616.622819,50221,171.32899,20082077.1564758,0
2025-09-18 12:00:00,117063.41,117279.0,116977.59,117124.69,249.62123,2025-09-18 12:59:59.999,29243079.3203573,68078,131.87004,15449395.9796852,0
2025-09-18 13:00:00,117124.69,117655.55,117004.28,117432.04,647.0176,2025-09-18 13:59:59.999,75932135.739433,169516,340.99079,40020099.7615858,0
2025-09-18 14:00:00,117432.04,117843.83,117400.54,117640.54,711.59459,2025-09-18 14:59:59.999,83729091.9579246,129862,386.67686,45494494.8763162,0
2025-09-18 15:00:00,117640.54,117705.51,117322.41,117583.56,808.09852,2025-09-18 15:59:59.999,94942160.0745494,115501,443.41059,52097684.0011244,0
2025-09-18 16:00:00,117583.56,117789.0,117500.01,117565.6,483.30991,2025-09-18 16:59:59.999,56874993.407188,97959,260.90726,30704433.9336956,0
2025-09-18 17:00:00,117565.59,117765.59,117418.45,117579.93,479.43176,2025-09-18 17:59:59.999,56371217.0310833,95614,237.39362,27911254.7520367,0
2025-09-18 18:00:00,117579.94,117900.0,117512.11,117822.97,474.53821,2025-09-18 18:59:59.999,55896624.9464854,93752,272.4501,32090987.6022783,0
2025-09-18 19:00:00,117822.98,117822.98,117196.33,117450.21,391.34362,2025-09-18 19:59:59.999,45973207.3956216,86965,210.87334,24765994.269673,0
2025-09-18 20:00:00,117450.21,117657.17,117337.95,117521.14,192.47211,2025-09-18 20:59:59.999,22620174.4585813,57206,93.11408,10941748.0676635,0
2025-09-18 21:00:00,117521.14,117521.14,117299.21,117299.21,187.11636,2025-09-18 21:59:59.999,21965787.0541691,44826,67.14775,7882781.41305,0
2025-09-18 22:00:00,117299.21,117334.8,117027.34,117061.02,345.51742,2025-09-18 22:59:59.999,40494476.8069949,46471,124.08087,14545090.7659028,0
2025-09-18 23:00:00,117061.02,117172.21,116612.03,117073.53,650.11136,2025-09-18 23:59:59.999,75977872.9048672,99736,293.11764,34260121.7987641,0
2025-09-19 00:00:00,117073.53,117427.7,117020.0,117424.2,328.86734,2025-09-19 00:59:59.999,38557334.0955841,85999,150.52387,17646832.2331321,0
2025-09-19 01:00:00,117424.21,117459.99,117118.21,117241.32,268.6749,2025-09-19 01:59:59.999,31511678.0616566,85005,101.44573,11897671.7873532,0
2025-09-19 02:00:00,117241.32,117285.99,117044.13,117112.8,395.51641,2025-09-19 02:59:59.999,46324444.2625184,66385,153.28492,17952933.5218642,0
2025-09-19 03:00:00,117112.81,117291.01,116871.61,116977.58,333.32919,2025-09-19 03:59:59.999,39008567.6131979,75592,128.36637,15020430.3235044,0
2025-09-19 04:00:00,116977.58,117100.0,116700.02,116990.65,377.41298,2025-09-19 04:59:59.999,44114269.1006579,97091,160.53357,18764095.614629,0
2025-09-19 05:00:00,116990.65,117010.0,116780.75,116894.83,306.31482,2025-09-19 05:59:59.999,35806906.18857,55901,99.3415,11611323.2122978,0
2025-09-19 06:00:00,116894.83,116894.83,116633.86,116669.75,430.54942,2025-09-19 06:59:59.999,50269840.7270178,66096,122.74531,14331226.1671472,0
2025-09-19 07:00:00,116669.76,116992.81,116665.0,116909.97,423.81384,2025-09-19 07:59:59.999,49524395.0060825,62634,194.04234,22675717.1266664,0
2025-09-19 08:00:00,116909.98,117090.36,116882.47,116915.88,283.85786,2025-09-19 08:59:59.999,33209364.9297422,43691,118.59767,13875322.3728519,0
2025-09-19 09:00:00,116915.88,116979.86,116488.0,116488.0,361.47256,2025-09-19 09:59:59.999,42186188.0280012,52612,108.33042,12644229.1279127,0
2025-09-19 10:00:00,116488.0,116551.54,116434.23,116532.68,289.26548,2025-09-19 10:59:59.999,33696959.2698548,58554,137.17125,15979462.2487309,0
2025-09-19 11:00:00,116532.68,116554.05,116300.0,116394.72,309.23241,2025-09-19 11:59:59.999,35997718.577512,55771,121.91291,14191940.8862263,0
2025-09-19 12:00:00,116394.72,116529.08,116133.66,116162.45,488.73837,2025-09-19 12:59:59.999,56822193.8421223,72641,227.92794,26499190.8352676,0
2025-09-19 13:00:00,116162.45,116465.35,116075.0,116284.64,435.12378,2025-09-19 13:59:59.999,50577860.7025559,108872,226.85468,26370935.6243339,0
2025-09-19 14:00:00,116284.63,116479.11,115800.0,115899.99,846.39402,2025-09-19 14:59:59.999,98288690.4738765,133279,382.87946,44460242.3549542,0
2025-09-19 15:00:00,115899.99,115952.95,115464.19,115884.03,887.61948,2025-09-19 15:59:59.999,102689255.2087438,151353,455.47426,52693762.0554148,0
2025-09-19 16:00:00,115884.03,116136.0,115800.0,116088.68,355.37234,2025-09-19 16:59:59.999,41210580.2956649,73338,213.38705,24745177.3164463,0
2025-09-19 17:00:00,116088.68,116093.18,115538.67,115542.73,360.56628,2025-09-19 17:59:59.999,41729512.2944102,83752,143.77975,16638698.0525423,0
2025-09-19 18:00:00,115542.73,115644.73,115382.98,115407.49,388.78402,2025-09-19 18:59:59.999,44895298.1552752,70902,165.43651,19105266.2268075,0
2025-09-19 19:00:00,115407.49,115479.45,115112.58,115125.12,308.93231,2025-09-19 19:59:59.999,35616882.5094451,62433,154.05926,17762642.3529395,0
2025-09-19 20:00:00,115125.13,115445.23,115100.0,115342.57,338.84816,2025-09-19 20:59:59.999,39071092.367803,61182,205.61619,23706464.0578343,0
2025-09-19 21:00:00,115342.56,115532.73,115306.07,115465.39,178.46294,2025-09-19 21:59:59.999,20597568.0579261,37181,103.40913,11934589.6647735,0
2025-09-19 22:00:00,115465.39,115657.28,115465.39,115613.21,139.86142,2025-09-19 22:59:59.999,16165884.3069503,37044,73.39269,8483018.8572836,0
2025-09-19 23:00:00,115613.21,115648.0,115448.01,115632.38,155.08032,2025-09-19 23:59:59.999,17919917.3780702,35163,72.30205,8354811.0577663,0
2025-09-20 00:00:00,115632.39,115730.41,115548.92,115723.73,220.87363,2025-09-20 00:59:59.999,25541621.6099609,38562,123.16956,14242420.3729234,0
2025-09-20 01:00:00,115723.72,115723.73,115610.84,115623.51,178.50409,2025-09-20 01:59:59.999,20647554.5656759,31248,84.16347,9734870.3464475,0
2025-09-20 02:00:00,115623.5,115623.51,115444.0,115606.39,154.74621,2025-09-20 02:59:59.999,17878123.4301187,28594,75.80496,8757395.8994687,0
2025-09-20 03:00:00,115606.4,115606.4,115408.47,115445.0,162.93905,2025-09-20 03:59:59.999,18821200.7757097,25892,62.98086,7273646.5311161,0
2025-09-20 04:00:00,115445.0,115582.38,115409.08,115568.41,144.02474,2025-09-20 04:59:59.999,16633922.5212489,25383,75.94381,8771431.4164968,0
2025-09-20 05:00:00,115568.41,115717.5,115512.63,115717.49,224.42562,2025-09-20 05:59:59.999,25951046.8017736,24006,173.91908,20111690.2932344,0
2025-09-20 06:00:00,115717.49,115724.34,115625.85,115700.46,159.86607,2025-09-20 06:59:59.999,18492467.3957562,19734,92.05761,10648068.4964064,0
2025-09-20 07:00:00,115700.47,115985.2,115683.47,115968.56,231.14483,2025-09-20 07:59:59.999,26777634.7349628,41483,125.55447,14543243.3404051,0
2025-09-20 08:00:00,115968.56,115968.57,115700.01,115701.43,183.70782,2025-09-20 08:59:59.999,21282598.1421463,33860,60.84528,7049543.1122343,0
2025-09-20 09:00:00,115701.43,115794.39,115664.11,115672.8,196.19831,2025-09-20 09:59:59.999,22705232.3096874,34306,72.19058,8354914.7633013,0
2025-09-20 10:00:00,115672.8,115798.16,115672.79,115747.54,170.36368,2025-09-20 10:59:59.999,19719590.9409911,32530,72.04837,8339184.2496194,0
2025-09-20 11:00:00,115747.54,115909.54,115747.54,115894.06,242.77605,2025-09-20 11:59:59.999,28120629.5180236,35307,155.24073,17981053.3413945,0
2025-09-20 12:00:00,115894.05,115950.89,115804.47,115874.49,155.45643,2025-09-20 12:59:59.999,18013025.618523,27251,53.98467,6255438.5402081,0
2025-09-20 13:00:00,115874.5,115951.96,115859.48,115915.8,123.96705,2025-09-20 13:59:59.999,14368168.2677413,22111,61.5547,7134462.8579367,0
2025-09-20 14:00:00,115915.79,116036.0,115883.3,115970.36,209.62425,2025-09-20 14:59:59.999,24305689.2122073,35600,94.02914,10902734.6634049,0
2025-09-20 15:00:00,115970.36,116121.81,115946.91,115986.69,347.86651,2025-09-20 15:59:59.999,40367689.0365746,48857,156.27958,18135156.0109933,0
2025-09-20 16:00:00,115986.7,116057.24,115882.58,116027.94,226.24762,2025-09-20 16:59:59.999,26240755.248662,35795,111.40346,12920556.5049462,0
2025-09-20 17:00:00,116027.95,116079.46,115817.28,115821.72,189.06923,2025-09-20 17:59:59.999,21917689.9130673,35167,63.96265,7415092.7476048,0
2025-09-20 18:00:00,115821.73,115821.73,115700.0,115711.51,191.99051,2025-09-20 18:59:59.999,22221824.6701967,29847,71.05481,8223341.5677362,0
2025-09-20 19:00:00,115711.51,115812.62,115698.08,115702.0,290.9007,2025-09-20 19:59:59.999,33668791.478692,20796,146.56069,16963088.5694818,0
2025-09-20 20:00:00,115702.0,115789.57,115689.91,115721.1,163.21635,2025-09-20 20:59:59.999,18891408.5089258,30505,89.93564,10408866.6641925,0
